user_id,name,email,signup_date,country
U10408,Richard Elliott,myersrebekah@example.org,2025-06-18,NIG
U10409,Matthew Green,invalid_email,2024-07-31,NIG
U10410,Barbara Wilson,schneidercharles@example.net,2023-10-03,Nigeria
U10411,Alexis Graves,dennisedward@example.net,2023-07-16,Nigeria
U10412,Amanda Gallagher,matthew45@example.com,2025-04-24,NIG
U10413,Ashley Lee,scastillo@example.org,2025-03-24,Nigeria
U10414,Stephanie Nelson,ubrown@example.com,2024-12-13,Nigeria
U10415,Katelyn Leach,dyerandrew@example.org,2024-09-15,Nigeria
U10416,Justin Carter,tharris@example.com,2025-01-19,Nigeria
U10417,Heather Woodward,matthew15@example.org,2024-12-10,Nigeria
U10418,Mary Hughes,invalid_email,2025-04-12,Nigeria
U10419,Kristen Martin,heather36@example.net,2023-09-24,Nigeria
U10420,Michael Holmes,christine25@example.net,2023-09-10,Nigeria
U10421,Charles Collins,stevensonkenneth@example.net,2023-08-14,NIG
U10422,Natalie Ortiz,chensley@example.org,2023-05-21,Nigeria
U10423,Jessica Ferguson,pattersonmonica@example.net,2026-02-19,NIG
U10424,Jamie Wagner MD,taylormichelle@example.net,2024-08-26,Nigeria
U10425,Scott Velasquez,jocelyn60@example.org,2023-08-18,NIG
U10426,Lisa Hunt,invalid_email,2023-07-27,Nigeria
U10427,Crystal Griffith,wward@example.net,2024-09-06,Nigeria
U10428,Amber Stevens,burkejennifer@example.org,2023-08-16,NIG
U10429,Kelly Castillo,invalid_email,2025-01-13,Nigeria
U10430,Wendy Hawkins,williamsrobert@example.com,2024-12-31,Nigeria
U10431,Olivia Johnston,christophermills@example.net,2024-02-01,Nigeria
U10432,Kayla Reid,josephjuarez@example.com,2024-07-19,Nigeria
U10433,Jill Williams,kyle18@example.net,2024-04-12,Nigeria
U10434,George Peters,invalid_email,2023-11-21,Nigeria
U10435,Cassandra Hunter,george88@example.com,2024-09-03,Nigeria
U10436,Steven Larson,vanessahill@example.com,2026-02-08,NIG
U10437,Scott Kaufman,carmenwest@example.org,2025-04-08,Nigeria
U10438,Emily Gray,sheppardmegan@example.org,2024-09-05,NIG
U10439,Gloria Mueller,luis52@example.net,2024-05-03,NIG
U10440,James Tate,charlescruz@example.org,2024-07-15,NIG
U10441,Robert Keller,imarshall@example.org,2025-03-08,Nigeria
U10442,Kevin Ray,jonathancastaneda@example.org,2025-08-11,NIG
U10443,Danielle Martinez,torreskristin@example.com,2024-02-20,NIG
U10444,Alexandria Thomas,sethbarber@example.org,2023-06-17,NIG
U10445,Charles Mccoy,lisaross@example.com,2024-04-02,Nigeria
U10446,Jeremy Thomas,invalid_email,2026-04-17,Nigeria
U10447,Amanda Santos,graymariah@example.com,2025-11-16,NIG
U10448,Laura Kim,mckeedavid@example.org,2024-02-23,NIG
U10449,Mark Becker,uhoffman@example.org,2026-01-03,Nigeria
U10450,Gerald Braun,jeremy46@example.com,2024-12-30,Nigeria
U10451,James Hurley,joshuamartin@example.net,2024-04-27,Nigeria
U10452,Ms. Nina Hernandez DVM,monicamiller@example.org,2023-10-26,NIG
U10453,Philip West,strongbrandi@example.com,2023-07-25,NIG
U10454,Tammy Cowan,diana03@example.org,2023-06-01,Nigeria
U10455,Robert Lee,andersonsarah@example.com,2023-07-29,Nigeria
U10456,Robert Morse,marshallraven@example.net,2025-07-19,NIG
U10457,Anthony Carter,kaitlynwarren@example.net,2023-08-08,Nigeria
U10458,Carla Taylor,tonynewman@example.org,2025-03-12,Nigeria
U10459,Michelle Lutz,smithbrenda@example.com,2025-06-09,Nigeria
U10460,Adam Johnson,bettymarks@example.org,2026-03-24,Nigeria
U10461,Michelle Camacho,marvin54@example.net,2024-03-25,Nigeria
U10462,Kari Farrell,invalid_email,2025-01-13,NIG
U10463,Barbara Holmes,invalid_email,2025-06-28,Nigeria
U10464,Betty Calderon,nmaldonado@example.org,2025-01-01,Nigeria
U10465,Kristen Rodriguez,patricia99@example.net,2025-10-16,Nigeria
U10466,Miranda Williams,torresellen@example.com,2025-01-19,Nigeria
U10467,Richard Johnston,michael50@example.net,2025-09-06,Nigeria
U10468,James Garza,bassthomas@example.com,2025-11-11,NIG
U10469,Jonathan Carrillo,kellymaria@example.org,2024-01-22,Nigeria
U10470,Jaime Meadows,goodshannon@example.net,2025-07-20,Nigeria
U10471,Tony Johnson,andrew53@example.com,2025-09-17,Nigeria
U10472,Matthew Odom MD,emmaarellano@example.org,2026-03-29,Nigeria
U10473,Kristy Bell,ktaylor@example.org,2024-05-07,NIG
U10474,Ashley Woods,juan55@example.org,2025-04-03,NIG
U10475,David Gonzalez,christinerowe@example.net,2023-05-29,Nigeria
U10476,Alejandro Castaneda,qhuber@example.com,2024-09-06,Nigeria
U10477,Rachel Watson,rbutler@example.com,2023-08-10,NIG
U10478,Jacqueline Lane,nathanrice@example.com,2024-09-29,Nigeria
U10479,Jasmine Allison,jeffersonsamantha@example.net,2025-11-13,NIG
U10480,Lauren Bernard,virginia29@example.net,2025-05-13,NIG
U10481,Erin Gardner,joseph71@example.org,2024-08-11,NIG
U10482,Eric Cole,wanderson@example.com,2025-03-13,Nigeria
U10483,Antonio Johnson,phull@example.com,2025-12-15,NIG
U10484,Kyle Sullivan,kathryn16@example.org,2026-03-02,Nigeria
U10485,Jordan Hall,trobinson@example.org,2023-05-03,NIG
U10486,Regina Flowers,gabrielle11@example.org,2024-02-13,NIG
U10487,Ronald White,invalid_email,2025-06-16,Nigeria
U10488,Jermaine Buchanan,kevintucker@example.net,2025-07-27,NIG
U10489,Alyssa Morales,whitecharles@example.org,2026-02-27,Nigeria
U10490,Lisa Campbell,amy68@example.com,2023-06-24,Nigeria
U10491,Deborah Watson,melindaschwartz@example.org,2024-03-27,NIG
U10492,Ian Johns,timothywong@example.org,2023-08-23,Nigeria
U10493,Jesus Baker,caleb34@example.org,2024-10-03,Nigeria
U10494,Erik Olson,wilkinskayla@example.net,2023-06-23,Nigeria
U10495,Jacqueline Thompson,samuel76@example.org,2024-06-14,NIG
U10496,Heather Bailey,invalid_email,2024-12-08,NIG
U10497,Sheila Welch,invalid_email,2023-07-16,Nigeria
U10498,Karen Hinton,lgarza@example.net,2023-06-24,Nigeria
U10499,Heather Jones,leebrittney@example.org,2026-01-11,Nigeria
U10500,Paul Brown,andersenkatherine@example.net,2026-03-01,NIG
U10501,Derek Ramirez,lglass@example.org,2025-11-11,Nigeria
U10502,Steven Ramirez,michelle74@example.com,2025-03-05,Nigeria
U10503,Nathan Lewis,david82@example.com,2024-08-20,Nigeria
U10504,Michelle Stark,fullertimothy@example.com,2025-04-11,NIG
U10505,Michael Weeks,eugenefoster@example.org,2025-07-17,Nigeria
U10506,Vicki Smith,jcoleman@example.net,2023-09-04,NIG
U10507,Dr. Katherine Malone MD,dharper@example.net,2026-02-10,Nigeria
U10508,Jeffrey Jackson,vwilliams@example.com,2024-12-07,Nigeria
U10509,Brittany Baker,hatfieldanna@example.com,2026-01-18,NIG
U10510,Evan Colon,markbean@example.org,2023-06-28,Nigeria
U10511,Mary Jones,invalid_email,2026-01-08,Nigeria
U10512,Louis Wright,maxwellmeagan@example.com,2023-12-29,Nigeria
U10513,Patricia Atkinson,woodkaren@example.org,2023-10-04,NIG
U10514,Carla Bates,samuelclark@example.net,2024-06-17,NIG
U10515,Jacob Bowman,cmccoy@example.org,2024-11-03,Nigeria
U10516,Alison Reyes,calderondaniel@example.com,2024-12-14,Nigeria
U10517,Adam Reynolds,james12@example.org,2025-02-26,NIG
U10518,Paul Moss,caitlyn00@example.com,2024-08-06,Nigeria
U10519,David Gomez,simmonsmonica@example.net,2025-03-08,Nigeria
U10520,Leslie Smith,spencergerald@example.org,2025-11-03,Nigeria
U10521,Richard Burns,nballard@example.org,2023-12-04,Nigeria
U10522,Ruben Cruz,smithanthony@example.net,2025-11-23,NIG
U10523,Tami Johnson,sherrimarquez@example.net,2024-12-09,Nigeria
U10524,David Davis,obishop@example.net,2025-05-28,Nigeria
U10525,Matthew Hendricks,lisa25@example.net,2024-01-24,NIG
U10526,Angela Vaughn,ydavenport@example.org,2026-01-17,NIG
U10527,Darrell Cruz,wolfethomas@example.com,2025-10-22,Nigeria
U10528,Ryan Grant,hintontiffany@example.org,2023-11-20,NIG
U10529,Angela Meyer,bpaul@example.net,2024-04-06,Nigeria
U10530,Mrs. Alexis James,dukeamanda@example.com,2023-06-29,Nigeria
U10531,Nathaniel Burns,carrie67@example.com,2026-03-12,NIG
U10532,Amber Pittman,karenmacdonald@example.com,2025-11-27,NIG
U10533,Michael Cox DDS,ericmccullough@example.org,2024-09-05,NIG
U10534,Olivia Bryant,mbernard@example.net,2025-06-17,NIG
U10535,Elizabeth Meyer,medinalauren@example.net,2026-03-02,Nigeria
U10536,Elizabeth Dominguez,andersonderek@example.net,2026-01-13,NIG
U10537,Donna Roy,medinanicholas@example.net,2023-09-07,NIG
U10538,Alejandro White,petersonhaley@example.net,2023-12-24,Nigeria
U10539,William Oneal,laura27@example.com,2026-01-17,Nigeria
U10540,Anthony Johnson DDS,qgomez@example.org,2025-07-22,Nigeria
U10541,George Randall,taylorpeters@example.com,2023-08-23,Nigeria
U10542,Anna Fitzpatrick,rmosley@example.net,2024-09-25,Nigeria
U10543,Tami Valencia,amber66@example.com,2024-06-12,Nigeria
U10544,Dale Miller,ashleycarpenter@example.net,2024-12-12,Nigeria
U10545,Sarah Jones,michael60@example.org,2025-03-23,NIG
U10546,Teresa Middleton,vparker@example.org,2023-07-18,Nigeria
U10547,Jeffery Harrell,gcarter@example.com,2023-10-17,NIG
U10548,Gary Grant,michelehunter@example.org,2023-09-03,Nigeria
U10549,Jaclyn Padilla,braydaniel@example.org,2024-11-13,Nigeria
U10550,Kimberly Scott,aliciaflores@example.net,2025-03-08,Nigeria
U10551,Kathryn Evans,williamsnicole@example.org,2025-09-22,Nigeria
U10552,Brandi Bennett,josephbailey@example.com,2023-07-24,Nigeria
U10553,Michael Mccoy,luissteele@example.net,2024-11-09,NIG
U10554,Troy Ellis,steve07@example.org,2023-05-30,Nigeria
U10555,Erica Wilson,millerlogan@example.net,2023-08-24,Nigeria
U10556,Ricky Hardin,jamesjordan@example.com,2026-04-11,NIG
U10557,Casey Brown,heathjesse@example.com,2025-09-03,NIG
U10558,John Washington,jaimemullins@example.net,2025-02-02,Nigeria
U10559,Lisa Perry,callahankatelyn@example.com,2024-03-04,NIG
U10560,Emily Giles,skrause@example.net,2025-09-12,NIG
U10561,Lori Ingram,drakestephanie@example.net,2023-09-23,NIG
U10562,Cynthia Gill,grantamy@example.org,2023-05-07,NIG
U10563,Jill Smith,xperez@example.net,2024-12-29,NIG
U10564,Mark Jackson,bryanweber@example.net,2026-04-02,NIG
U10565,Erin Kline,alyssacarter@example.net,2025-12-24,NIG
U10566,Jerry Miller,charles12@example.net,2023-05-31,Nigeria
U10567,Latoya Mclean,lopezjuan@example.org,2024-11-26,Nigeria
U10568,Ashley Morgan,rmorrison@example.org,2024-04-30,Nigeria
U10569,Dawn Baker,ronald01@example.com,2025-10-07,NIG
U10570,Jennifer Sims,qjordan@example.net,2024-10-22,Nigeria
U10571,Carrie Hampton,elizabethmendoza@example.com,2023-09-24,NIG
U10572,Amanda Pena,invalid_email,2025-08-17,Nigeria
U10573,Leonard Parker,mallory96@example.com,2025-02-07,NIG
U10574,Joshua Scott,juliehenderson@example.net,2024-08-08,Nigeria
U10575,Mark Nelson,eaguilar@example.com,2026-04-05,NIG
U10576,Tara Harvey,stevensbrian@example.com,2023-06-21,NIG
U10577,Joshua Flowers MD,urobertson@example.com,2023-07-07,Nigeria
U10578,Melanie Freeman,johnsonmichael@example.net,2025-05-21,Nigeria
U10579,Erica Wright,carrillojoyce@example.net,2024-03-20,Nigeria
U10580,Abigail Watkins,lindafrancis@example.org,2024-01-26,Nigeria
U10581,Phillip Walsh,gloverlori@example.org,2024-08-03,Nigeria
U10582,Terri Perez,ghill@example.com,2025-02-01,NIG
U10583,Michael Sullivan,francischristopher@example.org,2025-02-14,NIG
U10584,Jennifer Ibarra,lynn50@example.net,2023-08-30,Nigeria
U10585,Thomas Berger,bhuffman@example.com,2025-11-08,Nigeria
U10586,Erik Norton,mcbrideerin@example.org,2024-05-17,NIG
U10587,Wayne Hall,nortiz@example.org,2023-07-05,Nigeria
U10588,Andrew Castillo,thomasrichard@example.org,2024-02-27,Nigeria
U10589,Tiffany Walters,kenneth57@example.org,2024-01-24,NIG
U10590,Heidi Keller,aschmitt@example.net,2025-02-07,Nigeria
U10591,Harold Dunn,brendan57@example.org,2025-05-10,Nigeria
U10592,Christina Malone,jason05@example.net,2023-08-15,Nigeria
U10593,Jeremy Roy,tyler17@example.com,2024-12-12,NIG
U10594,Robin Combs,ryan30@example.org,2023-04-22,NIG
U10595,Nathan Brown,lisa35@example.net,2025-10-13,NIG
U10596,Robert Gomez,invalid_email,2025-06-01,NIG
U10597,Kenneth Ramirez,davidmiles@example.com,2024-02-17,NIG
U10598,Melanie Williams,julie46@example.net,2024-06-09,NIG
U10599,Dakota Garrison,invalid_email,2025-12-17,Nigeria
U10600,Katherine Booker,emarks@example.org,2024-12-14,Nigeria
U10601,Lori Campos,deborahcordova@example.org,2025-07-21,NIG
U10602,Phillip Romero,cardenasjuan@example.net,2025-04-06,Nigeria
U10603,Erika Carrillo,jwood@example.org,2025-10-02,NIG
U10604,Brooke Fisher,invalid_email,2025-12-20,Nigeria
U10605,Rachel Ramos,kespinoza@example.com,2024-08-03,Nigeria
U10606,John Lewis,jennifer26@example.com,2026-01-22,Nigeria
U10607,Ann Arnold,amy85@example.com,2025-11-14,Nigeria
U10608,Kimberly Mcgee,taylor10@example.com,2024-03-20,Nigeria
U10609,Kristin Watkins,anthonyjackson@example.net,2023-06-12,Nigeria
U10610,Zachary Good,timothyallen@example.org,2024-04-28,Nigeria
U10611,Ronnie Andrews,kevin32@example.net,2023-10-04,Nigeria
U10612,James Villa,copelanddenise@example.org,2024-02-07,Nigeria
U10613,Jeffrey Elliott,ecastillo@example.org,2023-06-05,Nigeria
U10614,Anthony Rodriguez,invalid_email,2025-11-25,Nigeria
U10615,Michael Edwards,yedwards@example.com,2024-12-18,Nigeria
U10616,Michael Holloway,stacybradshaw@example.net,2024-09-06,Nigeria
U10617,Evan Gibson,gabrielmccoy@example.net,2025-04-06,Nigeria
U10618,Catherine Armstrong,parkswilliam@example.org,2024-06-09,NIG
U10619,Dustin Brown,jessica10@example.com,2025-11-23,Nigeria
U10620,George Kim,tamara29@example.net,2025-09-23,Nigeria
U10621,Eric Avery,uyoung@example.com,2025-07-22,Nigeria
U10622,Stacey Williams,robinsonamber@example.com,2024-02-18,NIG
U10623,Johnny Flynn,twilliams@example.org,2026-02-08,Nigeria
U10624,Dennis Larson,invalid_email,2023-10-01,NIG
U10625,Thomas Richardson,barrettalexa@example.com,2023-05-20,Nigeria
U10626,Brian Hart,qsilva@example.net,2023-10-21,NIG
U10627,Edward Matthews,rodneygordon@example.org,2026-02-17,Nigeria
U10628,Christopher Turner,invalid_email,2025-01-05,Nigeria
U10629,Alex Mitchell,michael87@example.com,2024-03-04,NIG
U10630,Mr. Mark Miller,john20@example.com,2024-04-01,Nigeria
U10631,Terry Mann,invalid_email,2024-02-07,NIG
U10632,Christopher Smith,sandersdylan@example.net,2026-01-01,NIG
U10633,Jamie Farmer,meghanmoore@example.org,2024-10-23,NIG
U10634,Deborah Vasquez,lauraward@example.net,2024-02-22,NIG
U10635,Dr. Jeremy Young,invalid_email,2025-03-07,Nigeria
U10636,Mr. Aaron Park,james33@example.org,2024-12-12,Nigeria
U10637,Tammie Hall,invalid_email,2024-01-23,NIG
U10638,Debra Mercado,jeffreyweaver@example.net,2024-01-16,Nigeria
U10639,William Neal,heather31@example.org,2025-09-03,NIG
U10640,Travis Herrera,jerry16@example.com,2026-03-12,Nigeria
U10641,Daniel Jackson DVM,turnernicholas@example.com,2025-01-24,NIG
U10642,Tina Mathis,ydavis@example.net,2025-03-26,NIG
U10643,Jennifer Brown,invalid_email,2023-05-17,Nigeria
U10644,Carl Lewis,jamesadams@example.net,2023-05-09,Nigeria
U10645,Jose Gonzales,torresdavid@example.net,2024-01-16,Nigeria
U10646,Kaitlin Ware,pclark@example.com,2024-09-03,Nigeria
U10647,Jason Miranda,ramseymarc@example.org,2024-10-27,Nigeria
U10648,Robert Jones,samuel14@example.net,2025-05-17,NIG
U10649,Amanda Burnett,blackkeith@example.net,2024-01-27,Nigeria
U10650,Sharon Robinson,invalid_email,2025-01-26,NIG
U10651,Samantha Carroll,silvatimothy@example.com,2024-01-08,NIG
U10652,Linda Crawford,navarrokatie@example.org,2024-04-17,Nigeria
U10653,Gabrielle Peters,kflowers@example.com,2025-02-19,NIG
U10654,William Collins,invalid_email,2023-05-02,Nigeria
U10655,William Moore,invalid_email,2023-10-17,Nigeria
U10656,Lucas Hernandez,christinawolfe@example.org,2024-07-01,NIG
U10657,Angela Reese,crystal34@example.net,2026-01-03,Nigeria
U10658,Bryce Powell,invalid_email,2025-09-10,Nigeria
U10659,Christian Holmes,carly87@example.com,2023-07-09,Nigeria
U10660,Mary Jackson,zgoodwin@example.org,2024-02-28,NIG
U10661,Hunter Baker,colemanleah@example.org,2024-05-22,NIG
U10662,April Bautista,stephaniewilliams@example.net,2026-02-04,Nigeria
U10663,Taylor Baldwin,invalid_email,2023-11-05,NIG
U10664,Laura Sparks,cynthiacampbell@example.com,2025-01-16,NIG
U10665,Sheri Stewart,jamienewton@example.com,2023-05-06,Nigeria
U10666,Tracey Mcgee,leslie79@example.net,2025-03-25,Nigeria
U10667,Nathaniel Cook,clarencestone@example.net,2025-06-18,Nigeria
U10668,Joshua Camacho,sgomez@example.net,2026-01-22,Nigeria
U10669,Grace Stewart,rdodson@example.net,2026-01-19,NIG
U10670,Deborah Castillo,cameronmoore@example.net,2025-05-18,NIG
U10671,Jeremy Rojas,timothy40@example.com,2023-08-15,Nigeria
U10672,Mathew Holden,andradethomas@example.net,2025-08-05,Nigeria
U10673,Susan Stein,rodney68@example.org,2025-05-22,Nigeria
U10674,Elizabeth Scott,latashaowens@example.com,2025-06-08,Nigeria
U10675,Andrea Richardson,ysanchez@example.net,2024-08-11,Nigeria
U10676,Raymond Hanson,david61@example.org,2024-05-26,NIG
U10677,Randall Campbell,athomas@example.net,2025-08-06,NIG
U10678,Marcus Macias,invalid_email,2023-07-02,Nigeria
U10679,Sara Barnett,emily48@example.net,2025-06-13,NIG
U10680,John Ryan,invalid_email,2025-06-09,Nigeria
U10681,Jeremy Williams,clevine@example.com,2025-08-03,Nigeria
U10682,Nicholas Johnson,invalid_email,2024-08-25,Nigeria
U10683,Vincent Baxter,gregorydaniel@example.com,2026-03-24,NIG
U10684,Bryan Morris,kellydwayne@example.org,2025-11-15,Nigeria
U10685,Joshua Warren,cabrerajocelyn@example.org,2026-01-10,Nigeria
U10686,Reginald Huff,larrydavis@example.com,2025-01-02,Nigeria
U10687,Isabella Andersen,goodwinkayla@example.org,2023-06-07,Nigeria
U10688,Jason Davenport,bradleyrodriguez@example.net,2023-11-11,Nigeria
U10689,Kevin Clark,invalid_email,2023-07-23,Nigeria
U10690,Brian Simmons,jamesgreen@example.com,2025-08-29,Nigeria
U10691,Kathy Ford,brandyhawkins@example.net,2024-10-28,Nigeria
U10692,Cynthia Hanson,kristen38@example.org,2025-02-24,NIG
U10693,Garrett Barber,briddle@example.net,2023-09-16,Nigeria
U10694,Alexander Garcia,robbinsgregory@example.org,2025-09-04,NIG
U10695,Leslie Fuentes,mhowell@example.org,2024-01-06,Nigeria
U10696,Rickey Murphy,amber43@example.net,2023-12-23,NIG
U10697,Jill Benson,westgeorge@example.org,2026-01-16,NIG
U10698,Ryan Woods,invalid_email,2026-03-08,NIG
U10699,Brianna Thompson,patricktaylor@example.org,2023-07-07,Nigeria
U10700,Brandon Warner,invalid_email,2023-05-06,NIG
U10701,Lisa Richardson,pruittgregory@example.org,2025-01-14,Nigeria
U10702,Christine Moran,campbellkimberly@example.org,2025-03-16,NIG
U10703,Stacey Carter,amandamoore@example.net,2024-09-06,Nigeria
U10704,Kevin Russell,nhicks@example.net,2025-06-09,NIG
U10705,Ethan Smith,brandon49@example.net,2023-08-09,NIG
U10706,Tony Morales,urich@example.org,2024-04-04,Nigeria
U10707,Bernard Crawford,franklinjesse@example.com,2025-03-25,Nigeria
U10708,Christopher Ortiz,henryramirez@example.net,2025-11-08,Nigeria
U10709,Derek Melendez,jenniferjoyce@example.com,2026-04-17,Nigeria
U10710,Mark Richardson,invalid_email,2025-12-03,Nigeria
U10711,Cynthia Perkins,friedmansara@example.net,2024-03-24,Nigeria
U10712,James Bush,christian87@example.org,2024-11-18,Nigeria
U10713,Amanda Vazquez,maxwell69@example.net,2023-11-29,NIG
U10714,Mary Ayala,donnaclark@example.net,2024-07-16,NIG
U10715,Michael Banks,nicolewilkerson@example.net,2024-05-08,NIG
U10716,Anthony Davis,invalid_email,2024-12-18,NIG
U10717,Jamie Miller,abaxter@example.net,2025-11-08,Nigeria
U10718,Marc Cruz,spencerelizabeth@example.com,2026-03-20,Nigeria
U10719,John Hooper,weeksmolly@example.net,2023-05-21,Nigeria
U10720,Craig Garner,christina75@example.net,2023-07-31,Nigeria
U10721,Linda Mendoza,castillokathleen@example.org,2025-02-26,Nigeria
U10722,Jonathan Johnston,qholland@example.org,2024-01-19,Nigeria
U10723,David Sanders,adam18@example.com,2025-03-06,NIG
U10724,Todd Elliott,alison10@example.com,2025-02-06,Nigeria
U10725,Austin Mullins III,cherylsantiago@example.com,2023-08-13,Nigeria
U10726,Marco Harris,invalid_email,2025-08-13,Nigeria
U10727,Kyle Torres,jose94@example.com,2025-06-04,Nigeria
U10728,Nina Ruiz,cassidy29@example.com,2024-09-22,NIG
U10729,Erik Melendez,dianakeller@example.com,2024-04-16,Nigeria
U10730,Donald Wise,amy44@example.com,2024-05-05,Nigeria
U10731,Alexander Jackson,kevinjohnson@example.org,2026-01-15,NIG
U10732,Randy Maddox,devon84@example.net,2024-08-22,Nigeria
U10733,Tanner Thompson,boothmatthew@example.com,2025-08-08,Nigeria
U10734,Donna Quinn,invalid_email,2025-03-10,Nigeria
U10735,Rebecca Carpenter,donaldhunter@example.com,2025-05-08,Nigeria
U10736,Anna Gonzales,natalie03@example.net,2025-11-24,NIG
U10737,Crystal Vance,joshua67@example.net,2023-09-07,Nigeria
U10738,Wendy Patterson,jonessarah@example.com,2023-06-24,Nigeria
